"Book_ID","Title","Author","Writing_tags","Writing_notes_present","Writing_notes_missing","Reading_tags","Reading_notes_present","Reading_notes_missing","Work_queue","Blurb_status","PRIDE","Inquiry","Teaching_ideas","Notes"
"5ad0d606-338d-40ca-bffe-4ff4f6df15c0","Fire","French, Jackie","5","0","5","3","0","3","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"5c0183b7-d53d-4c9b-8be3-e49323a211e6","Grow Big, Little Seed","Nanayakkara, Bec","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"5cd054e2-e77e-4e64-a26a-5186d966c74b","Dry to Dry: The Seasons of Kakadu","Freeman, Pamela","6","0","6","7","0","7","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"5d9a7823-f9e5-4ee8-98fe-7ccbbe145553","The Island","Greder, Armin","5","0","5","4","0","4","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"5e40380b-f0b5-418a-b329-a5a8008b3edd","Little People, Big Dreams - Aretha Franklin","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"5fbe6b3b-95fd-40cf-a7ed-8b776bd60409","All Bodies Are Good Bodies","Barkla, Charlotte","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"5fd8670a-4bf9-490f-ae7a-69dbe39fcb6b","11 Ruby Road 1900","Barkla, Charlotte","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"5ffcda36-47d9-4352-967d-06d9565943e0","Kookaburras Love to Laugh","Bunting, Laura","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"607612d7-2544-4545-a8e5-fb3549f0c465","Little Blue and Little Yellow","Lionni, Leo","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"610cecca-3497-4501-a98c-b18d98712a5f","Let's Get a Pup!","Graham, Bob","6","0","6","4","0","4","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"61c1a167-3bcb-4fa6-91af-43f892f75bbe","Welcome to Country","Murphy Wandin, Joy","4","0","4","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"625b37a7-56cc-4833-ba62-4b0afc3efdf8","The Perfect Pet","Palatini, Margie","0","0","0","0","0","0","First writing/reading gap pass","needs_review","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"62d11b0a-77e5-44a5-96de-91fe98a904d7","Polly and Buster - The Wayward Witch & the Feelings Monster","Rippin, Sally","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"640d9011-69cd-42c9-b312-9be3f766c751","The Unwilling Twin","Blackwood, Freya","6","0","6","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"6483c041-e58b-474c-b397-283daf3ab5e4","Gary","Rudge, Leila","5","0","5","4","0","4","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"64f7bc53-5c8a-4eb4-8713-76ecb6351041","The Treasure Box","Wild, Margaret","6","0","6","7","0","7","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"653498f4-0889-4eee-b198-3239d1bee150","Fireflies!","Brinckloe, Julie","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"657557eb-8dcb-45ce-b079-bae288bafa43","Six Dots: A Story of Young Louis Braille","Bryant, Jen","6","0","6","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"65dfe33e-88b2-489f-adba-699baa8bda07","All Four Quarters of the Moon","Marr, Shirley","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"66e8adfc-5014-4faa-abd7-68a3a76b9835","Little People, Big Dreams - Vivienne Westwood","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"67eee94f-bc9c-4500-9a03-3e51b2050cb0","That Bird Has Arms!","Temple, Kate","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"68c0ceb0-bb0f-4850-8fd8-00d4b9c9b9dc","There's No Such Thing","McKinnon, Heidi","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"68f1a36d-d3a5-4cd0-9cea-c277cbaf7493","Iceberg","Saxby, Claire","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"699e1518-7c5e-464f-9bb2-696a300c5090","Knuffle Bunny Too: A Case of Mistaken Identity","Willems, Mo","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"69bae962-299c-408c-ae39-e420949b5b38","The Important Book","Brown, Margaret Wise","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"6af9fe8f-9de0-4bdd-a29b-97951a261fc0","Little People, Big Dreams - Prince","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"6b8cb43a-bb14-4661-87da-a61ad55ef1da","Crickwing","Cannon, Janell","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"6bd008f0-4bfc-4fdd-b70e-94271cb37523","Norton and the Bear","Evans, Gabriel","7","0","7","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"6de948df-f7d0-476f-9ecc-4b5acc2d5abb","Come Together","Firebrace, Isaiah","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"6ee93ef1-c476-4d58-8beb-16679d343489","Walking in Gagudju Country: Exploring the Monsoon Forest","Lucas, Diane & Tyler, Ben","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"6f265f56-b7ec-4262-9826-b12eb8d86827","Mr Huff","Walker, Anna","6","0","6","7","0","7","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"6ffaeb44-4a53-4efb-8b8e-e0d41c8279e8","Night Tree","Bunting, Eve","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"724782a3-69a9-4d56-bbd6-d97cf24f5479","Tamarra - A Story of Termites on Gurindji Country","Wadrill, Violet","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"730a4e25-2503-48d5-a0af-55f7d745e5a3","I am a Magpie I am a Currawong","Farmer, Bridget","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"7379cb5e-5b60-41cc-a3ff-3d933544e18f","One Little Duck","Germein, Katrina","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"73a807e0-c440-4bbd-b6f4-74b110bb8a32","Winston and the Indoor Cat","Rudge, Leila","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"73f9b67f-d9c6-4c9c-9818-8269ae6798bf","The Very Busy Spider","Carle, Eric","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"742fad9c-6637-4dc9-bd34-9d57e483702f","Pearl Barley and Charlie Parsley","Blabey, Aaron","4","0","4","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"74765f91-f307-420c-8b90-5f406381ce26","Big Red Kangaroo","Saxby, Claire","6","0","6","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"75ef1910-8d04-4319-90e0-51e9007e00b7","I Wanna Iguana","Orloff, Karen","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"75fe609e-92cf-424b-ae63-7a65564f2429","This is a ball","Beck and Matt Stanton","4","0","4","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"766f69a5-fccf-4840-a0bf-31c56f98964f","Banjo and Ruby Red","Gleeson, Libby","4","0","4","4","0","4","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"7678b754-68d9-48ed-a6db-89ead4b81bd6","The Boy and the Elephant","Blackwood, Freya","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"7829ab4e-0871-4a60-9068-e47bd0558fc3","Two Hands Together","Kidd, Diana","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"7a052c1e-7878-45d3-9d81-0dd07f5828a0","Farmhouse","Blackall, Sophie","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"7ca60185-2776-4361-ab8b-3f7c67ab44bc","Design and Building on Country","Page, Allison and Memmott, Paul","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"7d22bd5c-e841-47ee-8138-e45b83306142","The Boy on the Page","Carnavas, Peter","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"7e8f5abc-07b5-404f-98c1-725820e7577b","No! Never! A Cautionary Tale","Hathorn, Libby & Hathorn-Jarman, Lisa","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"7f6fb0bf-ef11-4f65-81e3-b2323d6ac17c","The Pigeon Wants a Puppy!","Willems, Mo","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"7facd7d8-44cf-4c4b-9358-aef8798b1326","Lottie and Walter","Walker, Anna","5","0","5","4","0","4","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"804e1ce3-7435-4b92-bf00-62f6deb87adc","When the Waterhole Dries Up","Baillie, Kaye","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"807149be-1ffb-4492-94ce-de0365f38991","When I Was Five","Howard, Arthur","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"8087d626-99a1-4097-9b4c-a93928afb3b9","The Odd Fish","Jones, Naomi","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"80ace26b-4570-4447-b938-cad21627989d","Aggie Flea Steals the Show","Ingram, Tania","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"80eeb8dc-2bdd-4c46-a31e-e1296ffb49bb","The Ugly Five","Julia Donaldson","3","0","3","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"823f422f-0103-4b88-b64e-f726a37588cd","Esio Trot","Dahl, Roald","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"8277f90e-d2df-4dfe-8106-a108de82dcd3","Earthquake","French, Jackie","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"8383fbea-29fc-4bdc-a3b3-d6a3fe878a20","Little People, Big Dreams - Stevie Wonder","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"85c27546-3721-43fb-9125-e4b0be16a420","The Pigeon Needs a Bath!","Willems, Mo","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"871ccba5-c32e-49f0-8209-4f7f5b97f206","Raymangirrbuy Dhawu When I Was a Little girl","Gatjawarrawuy Mununggurr, Kylie","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"87609394-d4e6-4f68-a518-a4a64dea0922","The Pigeon Will Ride the Roller Coaster!","Willems, Mo","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"87cc72d2-a7ee-417e-a092-eb3571bf03de","All of the Factors of Why I Love Tractors","Bell, Davina","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"88fc2650-479a-4c57-b339-e6778d83c4fd","How did I Get Here","Philip Bunting","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"89754021-5050-4973-a712-63b6880cb2d1","Little People, Big Dreams - Elton John","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"8a2d2c74-8399-4e6d-b631-f694cfbc0c54","The Truck Cat","Frenkel, Deborah","5","0","5","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"8af7ce50-7473-4174-938a-ff95ed5b132a","Bev and Kev","Germein, Katrina","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"8c7cc386-b4d2-49de-9c4b-20fd8533f967","The Concrete Garden","Graham, Bob","7","0","7","7","0","7","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"8deb7948-1900-4d99-b1d1-dd065815d0cb","Little People, Big Dreams - Coco Chanel","Sanchez Vegara, Isabel","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"8ef7b471-b62e-45ae-9c74-3e5a6b94ce7a","Ellie's Dragon","Graham, Bob","6","0","6","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"8f9a190c-1f91-4b8c-b48d-2488662721ff","Little People, Big Dreams - Audrey Hepburn","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"9038cf2b-c68e-46b7-ac9c-adb754d45bf1","The Twits","Dahl, Roald","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"912b1f66-8e84-4f83-a79e-2e0ac36517ef","The Very Hungry Caterpillar","Carle, Eric","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"91f854fe-a7f0-4f1d-970e-ad125942c16d","Harry Potter and the Deathly Hallows","Rowling, J.K.","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"9276cc62-7984-41b6-9a65-5a0938442a15","Harry Potter and the Order of the Phoenix","Rowling, J.K.","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"92885fd5-58eb-48dc-87e6-c37e5a8368e9","This Small Blue Dot","Sworder, Zeno","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"93212f4c-8b41-4d62-8690-fcccddce9cd3","Our Dreaming","Saunders, Kirli","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"933f01e4-effd-4e17-919f-f8c6a20a875b","Tilly","Godwin, Jane & Walker, Anna","7","0","7","3","0","3","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"93639e78-5193-4bf5-8bb1-5370fa0da515","Fossil","Thomson, Bill","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"968d29e5-bd23-4b0d-bb1c-ef1b317f3bbc","These Long Loved Things","Pyke, Josh","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"97eca032-b730-4cf7-a890-b8058d8c573a","The Way of Dog","Fraillon, Zana","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"98b360c1-7bd8-4f9a-868a-a94dc3409c2f","Charlie and the Chocolate Factory","Dahl, Roald","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"996a3ee1-1af5-4799-a54d-414592dec79f","The Day the Crayons Quit","Daywalt, Drew","7","0","7","4","0","4","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"99e22389-80ac-465b-ba50-2d22e6890751","One Little Dung Beetle","Williams, Rhian","0","0","0","0","0","0","First writing/reading gap pass","needs_review","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"9aea6d1a-a3c8-4e36-a737-62e3687696e4","Big Blue Whale","Davies, Nicola","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"9b1db3c0-c741-4b01-a925-dd92af5b2ac9","Three","King, Stephen Mihael","7","0","7","6","0","6","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"9b3f00de-b5b4-40d3-a73f-ce7dc32da55d","Always Was Always Will Be","Muir, Fay and Lawson, Sue","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"9bee5c85-0db5-4deb-8556-e897166816a2","Little People, Big Dreams - John Lennon","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"9c79a699-d83f-4c72-9a54-9096706983aa","Evie and Rhino","McMullin, Neridah","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"9d3a4752-b000-440f-92cf-980836dd1401","Diary of a Worm","Cronin, Doreen","4","0","4","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"9d720c9b-63ec-440d-8614-1331e450cc1c","Kitten's First Full Moon","Henkes, Kevin","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"9dfb1843-ab83-4471-b691-0c8cad6cec17","Tiddalick - The Frog Who Caused a Flood","Roennfeldt, Robert","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a08e5713-917e-47ff-bfc5-8f3e56b0e9f1","We Love You, Magoo","Stewart, Briony","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a0c51f6c-25fa-4be9-b5bf-a589a6660d89","Day Break","McQuire, Amy","6","0","6","6","0","6","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a0e4be6d-d2c4-4b01-951c-328ea76a690e","Sunday Skating","Rowe, Andrea","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a2458e20-4ca5-4aa6-b019-f357417ee613","Scout and the Rescue Dogs","Wolfer, Dianne","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a2520f05-0d28-42fd-b4e2-b58ab08c6d8a","South with the Seabirds","McGeachin, Jess","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a3d120d9-ef18-401d-a854-0fb259824d1f","Sky Tree","Locker, Thomas","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a514bcfa-2218-417c-a253-935502cf7891","My Australian Story - Cyclone Tracy","Tucker, Alan","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a5a355bb-cf2c-41dc-9e4c-67b5ce1116ad","Harry Potter and the Chamber of Secrets","Rowling, J.K.","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a68bdcc0-3922-4e1e-b28f-493d1fbf0be1","Drought","French, Jackie","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a6ca05ea-c16d-459a-ad1f-b14904b42856","Your Birthday Was the Best!","Hutchings, Maggie","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a6ff4432-b56e-45ac-ab99-f8e4e3caea2a","Wild Australian Life","Cronin, Leonard","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a745e7e1-48ca-4179-bff5-cb1dcf83df88","The Land Recalls You","Saunders, Kirli","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a8a48fa5-3132-4c19-9453-e0e30aba0863","The Magic Finger","Dahl, Roald","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a8d58dfc-9dfc-4eda-818e-65741dd7a83e","Out","George, Angela May & Swan, Owen","5","0","5","4","0","4","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"a997a3ef-fb03-40b3-93e7-8a41f9d717e4","The Giant and the Sea","Jamieson, Trent","6","0","6","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"aa196f50-6046-4731-94f7-1b9dc8036f43","I say ooh, You say Aah","John Kane","5","0","5","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"aa4ce74c-9502-4f50-a1bc-14c8517fbfc8","Little People, Big Dreams - Stephen Hawking","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"aa97fed4-b72a-4415-b71b-eb2140329bcb","Frank's Red Hat","Avery, Sean","6","0","6","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ab557dd9-5c36-4df9-bb7d-73a9a08e2aea","Bowerbird Blues","Parker, Aura","5","0","5","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
